Fecha produccion,cantidad produccion - miles,total_volume,4046,4225,4770,total_bags,small_bags,large_bags,xlarge_bags,Tipo,year,producto
2016-03-27,0.81,101267.73,40228.96,6891.08,9114.47,45033.22,44763.68,242.28,27.26,cantidad producida,2016,GELATINA SIN SABOR
2016-03-27,1.41,2565.18,19.24,1333.95,0.0,1211.99,353.33,858.66,0.0,cantidad predecida,2016,GELATINA SIN SABOR
2016-03-27,1.08,639420.34,4253.9,463187.03,51477.79,120501.62,120388.84,112.78,0.0,cantidad producida,2016,AVENA INSTANTANEA
2016-03-27,1.59,13143.32,2.41,805.16,0.0,12335.75,11614.15,721.6,0.0,cantidad predecida,2016,AVENA INSTANTANEA
2016-03-27,0.93,6603707.93,1935666.12,2149391.86,311356.91,2207293.04,1926353.76,259874.87,21064.41,cantidad producida,2016,PUDIN DE CHOCOLATE
2016-03-27,1.42,184634.36,14744.95,92064.48,7.58,77817.35,62300.77,15516.58,0.0,cantidad predecida,2016,PUDIN DE CHOCOLATE
2016-03-27,1.14,189944.6,32857.85,90916.21,15518.85,50651.69,45385.09,5266.6,0.0,cantidad producida,2016,SALSAS MAYONESA
2016-03-27,1.69,4551.61,311.44,2333.56,615.04,1291.57,1291.57,0.0,0.0,cantidad predecida,2016,SALSAS MAYONESA
2016-03-27,0.9,865585.06,33748.25,600796.46,131467.33,99573.02,95288.6,4221.71,62.71,cantidad producida,2016,PURE DE PAPAS
2016-03-27,1.5,35086.33,171.4,34565.26,0.0,349.67,349.67,0.0,0.0,cantidad predecida,2016,PURE DE PAPAS
2016-03-27,1.01,153523.03,46922.11,32127.84,29363.76,45109.32,21567.71,20098.73,3442.88,cantidad producida,2016,DURAZNOS ENLATADOS
2016-03-27,1.54,6663.94,272.71,4060.29,16.3,2314.64,437.39,1877.25,0.0,cantidad predecida,2016,DURAZNOS ENLATADOS
2016-03-27,0.95,716900.4,150919.31,208644.01,20423.5,336913.58,47124.43,289789.15,0.0,cantidad producida,2016,POLVO DE HORNEAR
2016-03-27,1.24,30425.9,8689.45,2179.12,25.57,19531.76,659.66,18872.1,0.0,cantidad predecida,2016,POLVO DE HORNEAR
2016-04-03,0.85,81694.23,676.27,70459.66,31.2,10527.1,10058.25,468.85,0.0,cantidad producida,2016,SALSAS KETCHUP
2016-04-03,1.56,1903.46,36.34,193.4,0.0,1673.72,1673.72,0.0,0.0,cantidad predecida,2016,SALSAS KETCHUP
2016-04-03,1.03,423485.95,253540.83,69327.44,1349.18,99268.5,62657.11,36611.39,0.0,cantidad producida,2016,CEREAL AZUCARADITAS
2016-04-03,1.51,9283.54,3529.36,3854.68,0.0,1899.5,993.33,906.17,0.0,cantidad predecida,2016,CEREAL AZUCARADITAS
2016-04-03,0.82,97650.29,45952.69,5362.4,6316.0,40019.2,39916.37,94.75,8.08,cantidad producida,2016,GELATINA SIN SABOR
2016-04-03,1.08,2909.88,15.51,772.7,0.0,2121.67,225.84,1895.83,0.0,cantidad predecida,2016,GELATINA SIN SABOR
2016-04-03,1.11,559718.46,4683.35,406529.44,42112.53,106393.14,106262.03,131.11,0.0,cantidad producida,2016,AVENA INSTANTANEA
2016-04-03,1.73,12763.11,7.62,549.76,0.0,12205.73,10844.42,1361.31,0.0,cantidad predecida,2016,AVENA INSTANTANEA
2016-04-03,0.93,6060843.76,1805555.95,2247248.19,334735.17,1673304.45,1454479.46,201547.46,17277.53,cantidad producida,2016,PUDIN DE CHOCOLATE
2016-04-03,1.39,206688.54,17840.63,115062.35,0.0,73785.56,63388.93,10396.63,0.0,cantidad predecida,2016,PUDIN DE CHOCOLATE
2016-04-03,1.12,192341.67,35648.2,87528.81,14614.66,54550.0,47755.59,6794.41,0.0,cantidad producida,2016,SALSAS MAYONESA
2016-04-03,1.71,5126.69,318.0,2844.01,658.9,1305.78,1305.78,0.0,0.0,cantidad predecida,2016,SALSAS MAYONESA
2016-04-03,1.15,712210.03,36211.71,457314.18,139240.25,79443.89,75467.12,3947.19,29.58,cantidad producida,2016,PURE DE PAPAS
2016-04-03,1.66,35602.29,95.32,35272.75,0.0,234.22,234.22,0.0,0.0,cantidad predecida,2016,PURE DE PAPAS
2016-04-03,0.95,147520.15,50791.46,28964.32,21041.99,46722.38,22994.03,21163.82,2564.53,cantidad producida,2016,DURAZNOS ENLATADOS
2016-04-03,1.69,5382.24,317.7,3569.14,0.0,1495.4,566.67,928.73,0.0,cantidad predecida,2016,DURAZNOS ENLATADOS
2016-04-03,0.83,829424.24,153221.66,209188.36,25632.09,441382.13,39142.16,402239.97,0.0,cantidad producida,2016,POLVO DE HORNEAR
2016-04-03,1.15,27248.91,6435.15,2257.4,15.61,18540.75,11673.65,6867.1,0.0,cantidad predecida,2016,POLVO DE HORNEAR
2016-04-10,1.46,70253.3,972.15,56128.98,38.0,13114.17,12671.09,443.08,0.0,cantidad producida,2016,SALSAS KETCHUP
2016-04-10,1.62,2161.66,7.04,161.85,0.0,1992.77,1992.77,0.0,0.0,cantidad predecida,2016,SALSAS KETCHUP
2016-04-10,0.83,590001.82,258662.26,141605.69,432.5,189301.37,69497.05,119037.82,766.5,cantidad producida,2016,CEREAL AZUCARADITAS
2016-04-10,1.5,7130.98,2789.35,3538.67,0.0,802.96,714.87,88.09,0.0,cantidad predecida,2016,CEREAL AZUCARADITAS
2016-04-10,0.82,86897.72,44344.9,3303.93,5340.61,33908.28,33662.76,156.09,89.43,cantidad producida,2016,GELATINA SIN SABOR
2016-04-10,1.0,3469.2,2.6,1463.35,0.0,2003.25,240.0,1763.25,0.0,cantidad predecida,2016,GELATINA SIN SABOR
2016-04-10,0.99,652546.84,4326.56,456029.59,74452.3,117738.39,117521.44,87.78,129.17,cantidad producida,2016,AVENA INSTANTANEA
2016-04-10,1.68,14563.78,2.41,548.12,0.0,14013.25,11818.63,2194.62,0.0,cantidad predecida,2016,AVENA INSTANTANEA
2016-04-10,0.94,6509000.56,2248561.59,1958358.83,358015.82,1944064.32,1740557.05,183825.53,19681.74,cantidad producida,2016,PUDIN DE CHOCOLATE
2016-04-10,1.4,193519.09,16938.01,93768.59,0.0,82812.49,78412.84,4399.65,0.0,cantidad predecida,2016,PUDIN DE CHOCOLATE
2016-04-10,1.1,210587.77,39141.6,93571.42,16896.71,60978.04,48991.14,11986.9,0.0,cantidad producida,2016,SALSAS MAYONESA
2016-04-10,1.6,5734.3,351.95,2597.02,625.44,2159.89,2159.89,0.0,0.0,cantidad predecida,2016,SALSAS MAYONESA
2016-04-10,1.11,770661.72,49679.26,464981.98,153441.58,102558.9,91081.44,9926.52,1550.94,cantidad producida,2016,PURE DE PAPAS
2016-04-10,1.68,35474.03,70.12,35212.51,0.0,191.4,191.4,0.0,0.0,cantidad predecida,2016,PURE DE PAPAS
2016-04-10,0.96,135905.09,57345.34,27302.54,9075.23,42181.98,31689.31,9453.96,1038.71,cantidad producida,2016,DURAZNOS ENLATADOS
2016-04-10,1.52,6323.62,360.23,4906.26,0.0,1057.13,550.0,507.13,0.0,cantidad predecida,2016,DURAZNOS ENLATADOS
2016-04-10,0.77,982817.77,127374.53,353040.81,11020.71,491381.72,178429.72,311446.44,1505.56,cantidad producida,2016,POLVO DE HORNEAR
2016-04-10,0.94,40527.1,5150.05,1545.0,25.72,33806.33,26493.27,7313.06,0.0,cantidad predecida,2016,POLVO DE HORNEAR
2016-04-17,1.22,86433.63,898.63,70042.6,25.0,15467.4,14642.65,712.25,112.5,cantidad producida,2016,SALSAS KETCHUP
2016-04-17,1.82,2058.73,0.0,374.18,0.0,1684.55,1684.55,0.0,0.0,cantidad predecida,2016,SALSAS KETCHUP
2016-04-17,0.89,512348.02,190569.75,124409.16,106.39,197262.72,66461.65,130217.81,583.26,cantidad producida,2016,CEREAL AZUCARADITAS
2016-04-17,1.36,8352.12,2435.07,3185.3,0.0,2731.75,891.93,1839.82,0.0,cantidad predecida,2016,CEREAL AZUCARADITAS
2016-04-17,0.67,109590.28,41244.44,9075.77,4729.87,54540.2,53939.82,14.55,585.83,cantidad producida,2016,GELATINA SIN SABOR
2016-04-17,1.56,1228.73,11.78,670.27,0.0,546.68,306.67,240.01,0.0,cantidad predecida,2016,GELATINA SIN SABOR
2016-04-17,1.08,617179.71,3871.79,438210.92,43926.9,131170.1,131035.57,109.53,25.0,cantidad producida,2016,AVENA INSTANTANEA
2016-04-17,1.59,12779.06,0.0,634.43,0.0,12144.63,10973.33,1171.3,0.0,cantidad predecida,2016,AVENA INSTANTANEA
2016-04-17,0.93,6397813.48,2370403.05,1875909.98,382295.13,1769205.32,1659337.91,88790.8,21076.61,cantidad producida,2016,PUDIN DE CHOCOLATE
2016-04-17,1.39,187358.5,17320.0,84073.76,6.08,85958.66,85340.06,618.6,0.0,cantidad predecida,2016,PUDIN DE CHOCOLATE
2016-04-17,1.14,212440.76,37150.7,100814.92,17305.85,57169.29,50673.98,5886.98,608.33,cantidad producida,2016,SALSAS MAYONESA
2016-04-17,1.77,4460.01,400.23,2383.44,505.61,1170.73,1170.73,0.0,0.0,cantidad predecida,2016,SALSAS MAYONESA
2016-04-17,1.08,913421.8,47878.48,619840.15,137009.63,108693.54,101842.17,4806.9,2044.47,cantidad producida,2016,PURE DE PAPAS
2016-04-17,1.55,25405.66,97.85,24629.54,0.0,678.27,678.27,0.0,0.0,cantidad predecida,2016,PURE DE PAPAS
2016-04-17,0.97,172183.83,56381.07,48784.24,27374.63,39643.89,27199.14,7590.56,4854.19,cantidad producida,2016,DURAZNOS ENLATADOS
2016-04-17,1.17,9508.72,377.86,5491.76,2.23,3636.87,689.32,2947.55,0.0,cantidad predecida,2016,DURAZNOS ENLATADOS
2016-04-17,0.78,1011265.53,171831.9,285967.94,27995.98,525469.71,59672.84,461184.45,4612.42,cantidad producida,2016,POLVO DE HORNEAR
2016-04-17,1.0,53454.29,6855.69,2138.82,28.03,44431.75,30902.1,13529.65,0.0,cantidad predecida,2016,POLVO DE HORNEAR
2016-04-24,1.18,102490.2,954.6,87571.23,43.15,13921.22,13463.97,337.81,119.44,cantidad producida,2016,SALSAS KETCHUP
2016-04-24,1.77,2328.82,19.94,430.39,0.0,1878.49,1878.49,0.0,0.0,cantidad predecida,2016,SALSAS KETCHUP
2016-04-24,0.79,654018.81,233878.1,189043.44,67.42,231029.85,71926.92,158919.6,183.33,cantidad producida,2016,CEREAL AZUCARADITAS
2016-04-24,1.38,9858.95,2236.6,4002.17,0.0,3620.18,1418.66,2201.52,0.0,cantidad predecida,2016,CEREAL AZUCARADITAS
2016-04-24,0.65,79562.45,36437.8,2849.95,590.88,39683.82,39671.39,5.85,6.58,cantidad producida,2016,GELATINA SIN SABOR
2016-04-24,1.46,2907.11,1.32,2510.67,0.0,395.12,336.67,58.45,0.0,cantidad predecida,2016,GELATINA SIN SABOR
2016-04-24,1.07,626895.08,4157.76,446540.8,51958.73,124237.79,123011.98,152.2,1073.61,cantidad producida,2016,AVENA INSTANTANEA
2016-04-24,1.73,18656.87,1.0,689.29,0.0,17966.58,16196.34,1770.24,0.0,cantidad predecida,2016,AVENA INSTANTANEA
2016-04-24,0.84,6933382.4,2507347.38,2355998.94,325242.94,1744793.14,1467255.26,257014.51,20523.37,cantidad producida,2016,PUDIN DE CHOCOLATE
2016-04-24,1.39,208434.9,18891.23,100137.58,3.04,89403.05,89320.2,82.85,0.0,cantidad predecida,2016,PUDIN DE CHOCOLATE
2016-04-24,1.12,217385.39,31821.2,106492.0,18456.31,60615.88,48775.07,10957.48,883.33,cantidad producida,2016,SALSAS MAYONESA
2016-04-24,1.67,6489.79,369.98,2721.06,639.06,2759.69,2759.69,0.0,0.0,cantidad predecida,2016,SALSAS MAYONESA
2016-04-24,1.08,879308.05,34134.42,592370.7,151281.44,101521.49,96823.55,4684.93,13.01,cantidad producida,2016,PURE DE PAPAS
2016-04-24,1.63,35192.95,66.02,34696.93,0.0,430.0,430.0,0.0,0.0,cantidad predecida,2016,PURE DE PAPAS
2016-04-24,0.72,242277.45,132004.8,35758.91,10151.42,64362.32,54682.15,8238.93,1441.24,cantidad producida,2016,DURAZNOS ENLATADOS
2016-04-24,0.99,11874.13,1135.01,4546.77,19.1,6173.25,1169.53,5003.72,0.0,cantidad predecida,2016,DURAZNOS ENLATADOS
2016-04-24,0.93,661913.55,132550.99,225788.65,11418.75,292155.16,89444.44,200703.78,2006.94,cantidad producida,2016,POLVO DE HORNEAR
2016-04-24,0.74,229646.05,62551.8,37420.77,124.69,129548.79,121358.4,8190.39,0.0,cantidad predecida,2016,POLVO DE HORNEAR
2016-05-01,1.03,173781.78,884.01,163570.47,37.84,9289.46,8918.99,321.86,48.61,cantidad producida,2016,SALSAS KETCHUP
2016-05-01,1.78,1604.0,5.86,240.42,0.0,1357.72,1357.72,0.0,0.0,cantidad predecida,2016,SALSAS KETCHUP
2016-05-01,0.77,735635.49,241665.17,211776.98,54.42,282138.92,64801.33,217337.59,0.0,cantidad producida,2016,CEREAL AZUCARADITAS
2016-05-01,1.25,11049.83,2003.78,4136.67,0.0,4909.38,897.94,4011.44,0.0,cantidad predecida,2016,CEREAL AZUCARADITAS
2016-05-01,0.63,82585.83,32240.97,3928.02,0.0,46416.84,46257.9,140.79,18.15,cantidad producida,2016,GELATINA SIN SABOR
2016-05-01,0.92,2440.13,0.0,496.28,0.0,1943.85,176.67,1767.18,0.0,cantidad predecida,2016,GELATINA SIN SABOR
2016-05-01,1.05,716003.18,4764.79,520369.75,54779.3,136089.34,136034.89,54.45,0.0,cantidad producida,2016,AVENA INSTANTANEA
2016-05-01,1.79,18536.65,6.03,1444.35,0.0,17086.27,15476.08,1610.19,0.0,cantidad predecida,2016,AVENA INSTANTANEA
2016-05-01,0.75,7661483.37,2817406.2,2628579.48,291448.73,1924048.96,1421239.87,485685.06,17124.03,cantidad producida,2016,PUDIN DE CHOCOLATE
2016-05-01,1.24,225346.56,16747.64,132440.93,0.0,76157.99,76042.95,115.04,0.0,cantidad predecida,2016,PUDIN DE CHOCOLATE
2016-05-01,1.04,249786.11,53589.93,112926.95,18934.08,64335.15,52070.2,12264.95,0.0,cantidad producida,2016,SALSAS MAYONESA
2016-05-01,1.68,5736.02,268.44,2921.35,718.82,1827.41,1827.41,0.0,0.0,cantidad predecida,2016,SALSAS MAYONESA
2016-05-01,1.0,890281.5,39249.49,587919.1,155289.67,107823.24,101940.66,4166.66,1715.92,cantidad producida,2016,PURE DE PAPAS
2016-05-01,1.61,31458.63,102.92,30785.77,0.0,569.94,569.94,0.0,0.0,cantidad predecida,2016,PURE DE PAPAS
2016-05-01,0.71,224515.48,111020.2,47074.43,9592.54,56828.31,48051.43,7485.91,1290.97,cantidad producida,2016,DURAZNOS ENLATADOS
2016-05-01,1.29,5872.4,358.98,3028.11,9.06,2476.25,940.31,1535.94,0.0,cantidad predecida,2016,DURAZNOS ENLATADOS
2016-05-01,0.87,819111.24,153151.67,261525.49,15299.33,389134.75,155354.69,231175.89,2604.17,cantidad producida,2016,POLVO DE HORNEAR
2016-05-01,0.86,182067.69,85418.52,40808.35,142.93,55697.89,25142.95,30554.94,0.0,cantidad predecida,2016,POLVO DE HORNEAR
2016-05-08,1.27,120194.49,1041.95,96137.78,84.8,22929.96,22697.54,232.42,0.0,cantidad producida,2016,SALSAS KETCHUP
2016-05-08,1.83,2103.64,0.0,536.2,0.0,1567.44,1567.44,0.0,0.0,cantidad predecida,2016,SALSAS KETCHUP
2016-05-08,0.81,643699.77,199995.47,159036.97,253.52,284413.81,77087.9,206444.51,881.4,cantidad producida,2016,CEREAL AZUCARADITAS
2016-05-08,1.42,9663.49,2105.61,3559.51,0.0,3998.37,1348.54,2649.83,0.0,cantidad predecida,2016,CEREAL AZUCARADITAS
2016-05-08,0.61,106409.67,43200.28,5397.41,7.29,57804.69,57439.5,330.49,34.7,cantidad producida,2016,GELATINA SIN SABOR
2016-05-08,1.11,2481.5,0.0,835.48,0.0,1646.02,273.33,1372.69,0.0,cantidad predecida,2016,GELATINA SIN SABOR
2016-05-08,0.85,924194.42,6383.12,698437.7,80414.29,138959.31,138862.64,96.67,0.0,cantidad producida,2016,AVENA INSTANTANEA
2016-05-08,1.58,15589.8,1.21,742.35,0.0,14846.24,12213.74,2632.5,0.0,cantidad predecida,2016,AVENA INSTANTANEA
2016-05-08,0.79,7808461.74,2716222.01,2615648.28,336387.9,2140203.55,1606311.87,508755.56,25136.12,cantidad producida,2016,PUDIN DE CHOCOLATE
2016-05-08,1.25,256669.13,19169.71,147864.84,0.0,89634.58,89474.61,159.97,0.0,cantidad predecida,2016,PUDIN DE CHOCOLATE
2016-05-08,1.05,253622.75,55853.79,113811.25,18608.39,65349.32,57141.94,7275.44,931.94,cantidad producida,2016,SALSAS MAYONESA
2016-05-08,1.79,5581.18,299.93,3030.75,767.24,1483.26,1483.26,0.0,0.0,cantidad predecida,2016,SALSAS MAYONESA
2016-05-08,0.97,974740.13,43166.45,612339.89,173293.69,145940.1,137880.91,4997.64,3061.55,cantidad producida,2016,PURE DE PAPAS
2016-05-08,1.62,34200.94,83.69,33146.9,0.0,970.35,970.35,0.0,0.0,cantidad predecida,2016,PURE DE PAPAS
2016-05-08,0.9,201205.97,90444.73,46435.26,19164.46,45161.52,26507.5,15137.8,3516.22,cantidad producida,2016,DURAZNOS ENLATADOS
2016-05-08,1.14,8467.42,372.26,4350.95,3.42,3740.79,994.3,2746.49,0.0,cantidad predecida,2016,DURAZNOS ENLATADOS
2016-05-08,0.8,1113912.58,181354.77,427697.05,13291.11,491569.65,73293.05,416966.26,1310.34,cantidad producida,2016,POLVO DE HORNEAR
2016-05-08,0.7,50559.21,14280.12,6750.13,51.92,29477.04,5921.36,23555.68,0.0,cantidad predecida,2016,POLVO DE HORNEAR
2016-05-15,1.36,96924.19,901.65,75847.91,82.97,20091.66,19802.87,288.79,0.0,cantidad producida,2016,SALSAS KETCHUP
2016-05-15,1.59,1259.86,17.4,367.82,0.0,874.64,874.64,0.0,0.0,cantidad predecida,2016,SALSAS KETCHUP
2016-05-15,0.68,755306.53,292232.77,166131.16,80.12,296862.48,126898.8,169317.09,646.59,cantidad producida,2016,CEREAL AZUCARADITAS
2016-05-15,1.29,10861.36,1970.2,3792.08,0.0,5099.08,1442.03,3657.05,0.0,cantidad predecida,2016,CEREAL AZUCARADITAS
2016-05-15,0.58,95143.57,34103.08,6201.35,15.58,54823.56,52268.89,2490.17,64.5,cantidad producida,2016,GELATINA SIN SABOR
2016-05-15,1.55,1755.38,2.65,1152.33,0.0,600.4,360.0,240.4,0.0,cantidad predecida,2016,GELATINA SIN SABOR
2016-05-15,1.06,709563.16,5790.13,517840.35,63055.48,122877.2,122533.87,198.89,144.44,cantidad producida,2016,AVENA INSTANTANEA
2016-05-15,1.58,14776.15,6.02,549.85,0.0,14220.28,12627.58,1592.7,0.0,cantidad predecida,2016,AVENA INSTANTANEA
2016-05-15,0.97,6068872.71,2247484.21,1968268.95,353196.44,1499923.11,1325206.1,155366.22,19350.79,cantidad producida,2016,PUDIN DE CHOCOLATE
2016-05-15,1.5,202641.92,26935.79,102253.41,0.0,73452.72,73429.11,23.61,0.0,cantidad predecida,2016,PUDIN DE CHOCOLATE
2016-05-15,1.12,215807.01,31853.93,103793.02,17607.68,62552.38,51589.2,10963.18,0.0,cantidad producida,2016,SALSAS MAYONESA
2016-05-15,1.69,6007.48,320.43,2628.62,554.28,2504.15,2500.82,3.33,0.0,cantidad predecida,2016,SALSAS MAYONESA
2016-05-15,1.04,930403.37,49039.58,609294.15,157984.71,114084.93,108571.35,4797.75,715.83,cantidad producida,2016,PURE DE PAPAS
2016-05-15,1.61,32454.82,37.45,30432.28,0.0,1985.09,1985.09,0.0,0.0,cantidad predecida,2016,PURE DE PAPAS
2016-05-15,0.84,202002.0,76164.88,47725.96,21036.66,57074.5,33941.16,18532.83,4600.51,cantidad producida,2016,DURAZNOS ENLATADOS
2016-05-15,1.22,7017.73,346.52,3729.33,5.72,2936.16,754.84,2181.32,0.0,cantidad predecida,2016,DURAZNOS ENLATADOS
2016-05-15,0.9,952354.86,159348.75,252574.36,39117.61,501314.14,71486.17,427648.8,2179.17,cantidad producida,2016,POLVO DE HORNEAR
2016-05-15,0.99,24086.48,11220.31,3023.72,23.73,9818.72,6425.59,3393.13,0.0,cantidad predecida,2016,POLVO DE HORNEAR
2016-05-22,1.34,98863.64,929.07,74678.36,59.07,23197.14,22571.49,20.65,605.0,cantidad producida,2016,SALSAS KETCHUP
2016-05-22,1.55,1193.06,26.72,346.19,0.0,820.15,820.15,0.0,0.0,cantidad predecida,2016,SALSAS KETCHUP
2016-05-22,0.79,585351.77,206761.15,110884.32,174.9,267531.4,91575.69,171020.72,4934.99,cantidad producida,2016,CEREAL AZUCARADITAS
2016-05-22,1.27,11405.47,2303.59,3734.43,0.0,5367.45,1262.52,4104.93,0.0,cantidad predecida,2016,CEREAL AZUCARADITAS
2016-05-22,0.65,75996.51,32112.63,3221.12,2.65,40660.11,40606.62,35.29,18.2,cantidad producida,2016,GELATINA SIN SABOR
2016-05-22,1.43,2779.2,0.0,2320.42,0.0,458.78,390.0,68.78,0.0,cantidad predecida,2016,GELATINA SIN SABOR
2016-05-22,1.05,665086.17,4319.45,430580.52,81859.54,148326.66,146904.74,136.92,1285.0,cantidad producida,2016,AVENA INSTANTANEA
2016-05-22,1.57,18030.82,8.23,593.13,0.0,17429.46,15470.61,1958.85,0.0,cantidad predecida,2016,AVENA INSTANTANEA
2016-05-22,0.9,6501981.08,2238875.14,2178820.82,329737.94,1754547.18,1594507.01,129666.02,30374.15,cantidad producida,2016,PUDIN DE CHOCOLATE
2016-05-22,1.37,211081.29,22352.56,102703.17,4.59,86020.97,86006.72,14.25,0.0,cantidad predecida,2016,PUDIN DE CHOCOLATE
2016-05-22,1.26,203492.89,37008.26,95769.19,20859.76,49855.68,45579.73,3940.95,335.0,cantidad producida,2016,SALSAS MAYONESA
2016-05-22,1.71,5433.16,437.48,2422.71,544.63,2028.34,2021.67,6.67,0.0,cantidad predecida,2016,SALSAS MAYONESA
2016-05-22,1.11,903864.9,36568.67,592064.53,145104.44,130127.26,121785.52,6544.59,1797.15,cantidad producida,2016,PURE DE PAPAS
2016-05-22,1.33,45768.24,77.57,44459.63,0.0,1231.04,1231.04,0.0,0.0,cantidad predecida,2016,PURE DE PAPAS
2016-05-22,0.83,210263.7,105959.95,37763.5,6777.98,59762.27,48049.79,9991.52,1720.96,cantidad producida,2016,DURAZNOS ENLATADOS
2016-05-22,1.31,6711.12,389.47,3323.72,18.38,2979.55,1037.65,1941.9,0.0,cantidad predecida,2016,DURAZNOS ENLATADOS
2016-05-22,0.9,932146.56,160299.04,266856.24,17526.17,487465.11,79603.12,407238.98,623.01,cantidad producida,2016,POLVO DE HORNEAR
2016-05-22,0.92,49143.63,25268.6,1852.73,33.92,21988.38,21660.14,328.24,0.0,cantidad predecida,2016,POLVO DE HORNEAR
2016-05-29,1.49,127812.25,2580.77,104876.94,103.64,20250.9,19519.92,180.98,550.0,cantidad producida,2016,SALSAS KETCHUP
2016-05-29,1.49,1117.44,5.82,218.73,0.0,892.89,892.89,0.0,0.0,cantidad predecida,2016,SALSAS KETCHUP
2016-05-29,0.78,691344.07,267460.99,154238.9,246.79,269397.39,77155.12,186791.99,5450.28,cantidad producida,2016,CEREAL AZUCARADITAS
2016-05-29,1.35,8848.72,1866.5,4018.57,0.0,2963.65,883.61,2080.04,0.0,cantidad predecida,2016,CEREAL AZUCARADITAS
2016-05-29,0.63,82549.14,29694.73,4570.07,6.61,48277.73,47343.36,926.1,8.27,cantidad producida,2016,GELATINA SIN SABOR
2016-05-29,1.38,2206.16,5.29,1132.48,0.0,1068.39,473.33,595.06,0.0,cantidad predecida,2016,GELATINA SIN SABOR
2016-05-29,1.08,673496.13,7708.04,461424.99,72848.75,131514.35,129466.02,142.22,1906.11,cantidad producida,2016,AVENA INSTANTANEA
2016-05-29,1.59,12652.15,8.02,713.52,0.0,11930.61,10705.13,1225.48,0.0,cantidad predecida,2016,AVENA INSTANTANEA
2016-05-29,0.98,6700986.44,2522305.33,2097509.45,341992.36,1739179.3,1546212.08,160781.09,32186.13,cantidad producida,2016,PUDIN DE CHOCOLATE
2016-05-29,1.49,203163.62,22713.1,99956.65,0.0,80493.87,79986.78,507.09,0.0,cantidad predecida,2016,PUDIN DE CHOCOLATE
2016-05-29,1.21,235009.02,49747.65,92110.53,41274.31,51876.53,45120.69,6510.84,245.0,cantidad producida,2016,SALSAS MAYONESA
2016-05-29,1.66,5676.93,301.54,2647.47,702.09,2025.83,2015.83,10.0,0.0,cantidad predecida,2016,SALSAS MAYONESA
2016-05-29,1.15,958566.68,36554.49,642857.54,145363.84,133790.81,129034.96,3359.7,1396.15,cantidad producida,2016,PURE DE PAPAS
2016-05-29,1.08,65325.69,186.15,64298.18,0.0,841.36,841.36,0.0,0.0,cantidad predecida,2016,PURE DE PAPAS
2016-05-29,0.93,201747.62,95063.05,36787.21,7985.33,61912.03,53230.25,6885.94,1795.84,cantidad producida,2016,DURAZNOS ENLATADOS
2016-05-29,1.39,7507.51,371.44,4348.79,54.16,2733.12,590.47,2142.65,0.0,cantidad predecida,2016,DURAZNOS ENLATADOS
2016-05-29,0.85,977871.04,181470.96,282618.43,33023.48,480758.17,79916.14,400601.75,240.28,cantidad producida,2016,POLVO DE HORNEAR
2016-05-29,0.96,34072.77,8555.66,1938.53,22.63,23555.95,22884.59,671.36,0.0,cantidad predecida,2016,POLVO DE HORNEAR
2016-06-05,1.47,115857.12,4288.46,92055.75,53.98,19458.93,17385.6,398.33,1675.0,cantidad producida,2016,SALSAS KETCHUP
2016-06-05,1.47,1007.03,2.33,203.69,0.0,801.01,801.01,0.0,0.0,cantidad predecida,2016,SALSAS KETCHUP
2016-06-05,0.75,691201.38,341027.59,123405.98,561.72,226206.09,112958.38,105974.65,7273.06,cantidad producida,2016,CEREAL AZUCARADITAS
2016-06-05,1.04,12826.69,1891.62,4901.23,0.0,6033.84,950.42,5083.42,0.0,cantidad predecida,2016,CEREAL AZUCARADITAS
2016-06-05,0.63,95948.06,31280.0,5422.61,11.56,59233.89,59206.93,8.8,18.16,cantidad producida,2016,GELATINA SIN SABOR
2016-06-05,1.65,1829.78,0.0,1431.5,0.0,398.28,373.33,24.95,0.0,cantidad predecida,2016,GELATINA SIN SABOR
2016-06-05,1.26,634989.55,8833.67,417995.15,51385.74,156774.99,155072.41,120.91,1581.67,cantidad producida,2016,AVENA INSTANTANEA
2016-06-05,1.49,12722.85,6.81,566.84,0.0,12149.2,10325.26,1823.94,0.0,cantidad predecida,2016,AVENA INSTANTANEA
2016-06-05,0.94,7365675.31,2921963.17,2131717.34,373358.37,1938636.43,1739147.58,171241.77,28247.08,cantidad producida,2016,PUDIN DE CHOCOLATE
2016-06-05,1.55,182778.37,26377.62,88667.93,7.66,67725.16,67138.56,586.6,0.0,cantidad predecida,2016,PUDIN DE CHOCOLATE
